826	9.54E-04	0.00963		826	0.009894792	0.018077533
825	9.87E-04	0.00969		825	0.009923479	0.018131552
824	0.00104	0.00969		824	0.009952278	0.018185792
823	9.72E-04	0.00978		823	0.009981191	0.018240252
822	9.64E-04	0.00978		822	0.010010407	0.018295295
821	8.85E-04	0.00983		821	0.010039864	0.018350804
820	8.37E-04	0.00985		820	0.010069439	0.018406542
819	8.19E-04	0.00994		819	0.010099132	0.018462511
818	8.36E-04	0.01011		818	0.010128944	0.018518711
817	7.60E-04	0.01004		817	0.010158875	0.018575145
816	7.03E-04	0.01013		816	0.010188926	0.018631812
815	7.17E-04	0.0102		815	0.010219098	0.018688715
814	7.62E-04	0.0103		814	0.010249391	0.018745855
813	7.42E-04	0.01048		813	0.010279806	0.018803232
812	7.54E-04	0.01046		812	0.010310344	0.018860848
811	8.52E-04	0.01055		811	0.010341004	0.018918705
810	8.76E-04	0.01068		810	0.010371788	0.018976803
809	8.39E-04	0.01072		809	0.010402697	0.019035145
808	8.76E-04	0.01079		808	0.01043373	0.01909373
807	8.02E-04	0.01097		807	0.01046489	0.019152561
806	8.36E-04	0.01101		806	0.010496382	0.019212033
805	8.93E-04	0.01105		805	0.010528153	0.019272042
804	8.51E-04	0.01103		804	0.010560054	0.019332306
803	8.67E-04	0.01119		803	0.010592087	0.019392827
802	8.64E-04	0.01126		802	0.010624252	0.019453606
801	8.53E-04	0.01129		801	0.010656549	0.019514644
800	8.21E-04	0.01137		800	0.010688979	0.019575943
799	8.99E-04	0.01141		799	0.010721543	0.019637504
798	8.98E-04	0.01149		798	0.010754242	0.019699329
797	8.58E-04	0.01154		797	0.010787076	0.019761418
796	8.42E-04	0.01176		796	0.010820046	0.019823774
795	8.52E-04	0.01175		795	0.010853153	0.019886398
794	8.61E-04	0.01179		794	0.010886397	0.019949292
793	8.73E-04	0.01192		793	0.010919779	0.020012456
792	8.59E-04	0.01201		792	0.010953301	0.020075892
791	8.97E-04	0.01203		791	0.010986962	0.020139603
790	8.81E-04	0.01217		790	0.011021128	0.020204287
789	8.35E-04	0.01223		789	0.011055488	0.020269349
788	8.74E-04	0.01226		788	0.011089993	0.020334696
787	8.32E-04	0.01243		787	0.011124645	0.02040033
786	8.79E-04	0.01239		786	0.011159444	0.020466253
785	8.35E-04	0.01261		785	0.01119439	0.020532465
784	8.39E-04	0.01257		784	0.011229485	0.020598969
783	8.41E-04	0.0128		783	0.011264728	0.020665767
782	8.26E-04	0.01289		782	0.011300123	0.020732859
781	8.27E-04	0.01289		781	0.011335667	0.020800249
780	8.75E-04	0.01305		780	0.011371364	0.020867936
779	8.87E-04	0.01315		779	0.011407213	0.020935923
778	8.33E-04	0.01328		778	0.011443216	0.021004212
777	8.16E-04	0.01326		777	0.011479372	0.021072805
776	8.61E-04	0.01341		776	0.011515684	0.021141702
775	8.85E-04	0.01364		775	0.011552372	0.021211316
774	8.08E-04	0.01354		774	0.01158945	0.021281672
773	8.22E-04	0.01362		773	0.011626689	0.021352345
772	8.50E-04	0.01379		772	0.01166409	0.021423338
771	8.72E-04	0.01379		771	0.011701654	0.021494652
770	8.57E-04	0.01396		770	0.011739383	0.021566289
769	9.01E-04	0.01399		769	0.011777276	0.021638252
768	9.12E-04	0.01417		768	0.011815336	0.021710541
767	8.19E-04	0.01424		767	0.011853563	0.02178316
766	8.89E-04	0.01435		766	0.011891957	0.021856109
765	9.16E-04	0.01447		765	0.01193052	0.02192939
764	9.18E-04	0.0145		764	0.011969253	0.022003007
763	8.98E-04	0.01448		763	0.012008157	0.02207696
762	9.21E-04	0.01469		762	0.012047232	0.022151251
761	9.06E-04	0.01477		761	0.01208648	0.022225883
760	8.89E-04	0.01496		760	0.012126105	0.022301242
759	8.91E-04	0.01504		759	0.012166225	0.022377552
758	8.81E-04	0.0151		758	0.012206526	0.022454219
757	8.36E-04	0.01523		757	0.012247008	0.022531243
